Id,SalePrice
1563,108706.3129789517
1564,164737.15425953118
1565,150980.32036572637
1566,232792.78326074412
1567,93691.50358636475
1568,220079.32500970288
1569,126737.15794296496
1570,141454.99930949113
1571,130503.0784755805
1572,134266.84701295625
1573,248880.63806235918
1574,136778.5453228734
1575,221455.404497765
1576,218130.56049907824
1577,190976.6582866038
1578,144429.36229543266
1579,141195.74895726907
1580,198375.1612979564
1581,145185.91615590965
1582,120039.75722615777
1583,300331.92831286654
1584,230717.28361347207
1585,133099.69440912918
1586,81597.1026549115
1587,103974.48422619066
1588,133821.02943296247
1589,107640.07467597489
1590,135158.65284037535
1591,97261.10546168686
1592,125314.32567027785
1593,119987.53046816049
1594,108956.78048272917
1595,130521.80288397921
1596,233260.83254025478
1597,181680.97495878898
1598,200544.05542407284
1599,158104.2423372031
1600,165711.23484361853
1601,61787.75004097723
1602,110951.21795143977
1603,78467.49051220572
1604,220668.5484043097
1605,246883.41854982622
1606,163709.3220033799
1607,191193.76617409196
1608,227392.04411707967
1609,193641.05686186271
1610,151083.37135284656
1611,150203.62371959692
1612,179348.34985238055
1613,167550.02459564977
1614,102959.64075625359
1615,80916.24386188113
1616,82563.35272136754
1617,87151.89156131807
1618,116410.13853566571
1619,131936.8764400487
1620,164867.9548345797
1621,142644.98120062638
1622,130819.78627784946
1623,256351.61094990667
1624,203159.33742352427
1625,118271.08564693542
1626,170351.88940172317
1627,184586.7547094754
1628,278660.947149692
1629,181718.7119555595
1630,328722.71048914595
1631,211576.91035606593
1632,241995.7451084256
1633,174276.65386976872
1634,183951.1964636581
1635,180352.36660448322
1636,173224.87884587323
1637,182028.82667651543
1638,218422.10464086573
1639,188482.2826579335
1640,251571.61483442245
1641,187992.10971895975
1642,227859.663412004
1643,236130.7964243167
1644,233792.83081865916
1645,186511.7043518217
1646,152803.23565130326
1647,168359.82681974236
1648,133490.745992084
1649,126051.81154818872
1650,106351.32112418485
1651,116591.22365431156
1652,97868.36885851008
1653,97127.2703978261
1654,144389.00192512406
1655,139104.98805759498
1656,142866.41364755417
1657,145479.70293340928
1658,144663.21360111533
1659,112914.6893159351
1660,146626.45401666913
1661,449769.5852614875
1662,374200.827072268
1663,381404.5969742247
1664,514046.2502907399
1665,343535.794292385
1666,327945.1074922053
1667,364701.72801072866
1668,340761.35615802946
1669,309191.61601953453
1670,354193.5620295005
1671,265041.0091268244
1672,436589.48359877575
1673,291415.33858055645
1674,277160.2660933805
1675,202606.77968183043
1676,192579.68842811376
1677,224484.08990254014
1678,478086.49842709
1679,374834.8001561697
1680,331966.3178405191
1681,286225.45440961164
1682,304975.883155707
1683,206907.3432298157
1684,201684.67271570518
1685,187713.2413777279
1686,183761.12089782825
1687,186535.8325032305
1688,210805.93460612124
1689,209571.216757005
1690,200382.09310423158
1691,189681.9483277888
1692,269187.8891462961
1693,178378.56857322587
1694,176009.44477709124
1695,173638.52711176255
1696,271155.8325482589
1697,168298.0506877023
1698,337895.9568517562
1699,332201.83380517986
1700,241392.69534852754
1701,274664.75179949816
1702,266080.72131331475
1703,272107.1447851511
1704,276295.54652087885
1705,242528.6621738485
1706,425681.9480401588
1707,215157.59704218304
1708,205690.0133260557
1709,281555.25380848936
1710,231911.24261617323
1711,259175.2365808152
1712,271956.8213673133
1713,263136.27679354086
1714,215063.3624100082
1715,197904.81540129433
1716,190990.14203965315
1717,180661.46598412684
1718,151955.14153980318
1719,202547.3797625896
1720,236360.5264068985
1721,185937.98881545433
1722,145577.38066883123
1723,155046.23784702222
1724,211532.58745173682
1725,224900.49406974285
1726,175030.47607584708
1727,169296.07006241678
1728,181792.20485769527
1729,153097.13163001087
1730,158580.01521936987
1731,121224.18642135151
1732,112666.95214232343
1733,107857.66646049151
1734,114811.2296529472
1735,123835.5018439957
1736,109228.3540691536
1737,304007.53766164754
1738,233806.9475402694
1739,267114.59298367164
1740,215127.54517812066
1741,184827.95653689664
1742,168056.8632325347
1743,175388.23570192276
1744,282711.2066226088
1745,232087.74289982376
1746,213467.5384928857
1747,213547.46437850985
1748,221314.48899864388
1749,156765.8389968667
1750,146209.03775203368
1751,255182.9185929007
1752,107591.59140793509
1753,156432.96350403977
1754,203937.84795151965
1755,178219.71467022444
1756,110410.74496304481
1757,106306.5516227702
1758,139838.26394452454
1759,153577.16106036826
1760,165762.63861307304
1761,155451.6730436617
1762,157233.3678028373
1763,175891.8801672697
1764,112100.47357265945
1765,176505.28469220072
1766,161559.40020338932
1767,211442.39412206603
1768,124165.43236320069
1769,180766.0008571789
1770,135793.67843909128
1771,124474.63512568011
1772,139862.4000488276
1773,128974.29579126532
1774,170095.83403281297
1775,124396.52364036336
1776,120149.16295837854
1777,95030.86170162931
1778,132523.14649851815
1779,107291.2788233733
1780,176270.66976410334
1781,123200.90599175125
1782,86157.03918716591
1783,143174.0059565848
1784,104722.10076448215
1785,125852.22559250788
1786,162275.56124629112
1787,167317.73597503273
1788,66547.27188460792
1789,110891.77783319031
1790,88400.97736328625
1791,200837.0009173523
1792,150376.12293687038
1793,142239.49498255612
1794,145109.05222370848
1795,131024.0911268531
1796,124651.73089431449
1797,126890.64483657511
1798,114914.84604129262
1799,95727.38957247214
1800,116925.40735343075
1801,126036.03466135752
1802,153766.37904651553
1803,158337.59941108595
1804,133983.35489875157
1805,131536.8500387192
1806,129173.3817182859
1807,137216.84291996053
1808,125639.78605895257
1809,110402.40057895826
1810,121517.42716284837
1811,91885.55361590466
1812,105478.72364590887
1813,110343.81681214862
1814,89765.73450164964
1815,59044.89744818516
1816,88113.40501844141
1817,110904.31046622574
1818,140557.88697128126
1819,132449.2739714502
1820,68763.03688011214
1821,116094.64611866373
1822,152839.94997516563
1823,62482.51254774736
1824,142660.4562322293
1825,123651.31266343666
1826,97235.91403415795
1827,106287.44603343387
1828,116326.18072483806
1829,125559.86197167014
1830,132028.33557820725
1831,146882.11819775248
1832,110811.08336861737
1833,123798.398565806
1834,126196.69431045899
1835,140065.9740798611
1836,126182.07632675463
1837,86668.17479486775
1838,119851.81578280295
1839,86612.49733615568
1840,127772.76079462255
1841,131559.1769234352
1842,106126.29249329386
1843,129907.6752275088
1844,137229.8968436965
1845,141137.60480420315
1846,151058.53179299887
1847,166567.92213269175
1848,62772.72610592608
1849,114124.95054548336
1850,118447.82885221225
1851,151146.89831617562
1852,125402.45722716048
1853,126721.71825552489
1854,171698.4244497607
1855,175069.38497881943
1856,215201.48177782583
1857,160493.4420124547
1858,140984.91513886917
1859,123700.85212109065
1860,168074.87721356942
1861,123061.03045529367
1862,272363.8317628926
1863,263775.7226129945
1864,263879.79304271686
1865,327777.7101858164
1866,328963.68003150786
1867,249131.1388288674
1868,301882.13861722534
1869,201183.57647124902
1870,223020.508258285
1871,264138.90501887497
1872,187626.5093590483
1873,236772.98112717937
1874,131602.86546340658
1875,201955.8843545291
1876,190181.71693334766
1877,209178.73120805324
1878,225201.62857580237
1879,130184.57671121327
1880,124450.35794413705
1881,233477.44420254574
1882,264438.5869544792
1883,203491.45626844862
1884,214600.12280267128
1885,248276.53050243147
1886,282694.0529257725
1887,213170.10457691224
1888,264975.322635563
1889,183999.15802217348
1890,117298.17821325324
1891,125052.91822093994
1892,98096.30455410808
1893,129031.6147477737
1894,141939.42527680425
1895,147432.54485002274
1896,127607.44395503073
1897,115114.79795633825
1898,122018.1143943885
1899,162269.9513644938
1900,146957.48182012895
1901,156956.17787134094
1902,140108.49151445378
1903,198718.95728541646
1904,129544.25876667419
1905,178414.3049536018
1906,153225.49568831
1907,204150.4457843799
1908,108772.65717617497
1909,127125.95807919826
1910,119221.5056234193
1911,184802.52438922727
1912,307421.75618237024
1913,144629.75477925697
1914,67037.36300316299
1915,235487.35148071588
1916,63792.49639297949
1917,254481.16783280144
1918,130816.70631468485
1919,166948.85709450924
1920,170607.00317027658
1921,375045.53227073746
1922,314064.32580489526
1923,210901.03864600608
1924,225386.16387348386
1925,216974.87224462844
1926,359237.4065715699
1927,128624.98224706065
1928,161334.71053800266
1929,108957.49486139271
1930,131689.96817440388
1931,132101.17610116303
1932,143506.52839037345
1933,154683.2124298465
1934,176612.70046259146
1935,170298.6818364948
1936,175408.2104241638
1937,190325.14226090067
1938,178864.4564233807
1939,264507.58915473224
1940,199356.6358760063
1941,187195.11528633727
1942,190088.6451660657
1943,214320.1535110538
1944,323530.0384326608
1945,364536.524663437
1946,197562.06141283788
1947,312005.33056689036
1948,185931.4944269587
1949,244702.39501350457
1950,178018.41696650762
1951,280757.62126898125
1952,239157.82192876592
1953,181082.81526479474
1954,206421.1061304248
1955,137104.94177915723
1956,305007.2417818816
1957,175157.4648871517
1958,292183.74355756235
1959,152314.24631028264
1960,111897.67360114696
1961,118319.15894662468
1962,97010.66562389933
1963,98026.88874706415
1964,98536.19848074502
1965,135594.78681152928
1966,134778.71363775147
1967,276448.358784455
1968,403656.59023206634
1969,377560.54374438827
1970,407692.50366913463
1971,453671.2637754597
1972,361674.6390325963
1973,275930.0314025832
1974,317186.25463054195
1975,506515.30298191693
1976,278260.89612574177
1977,361982.0931940582
1978,358576.54894034663
1979,347607.39201296936
1980,226547.3625860795
1981,349782.5593189931
1982,228970.9267381674
1983,229248.80606838537
1984,185787.83087454553
1985,214247.12469235022
1986,199661.83571000063
1987,186686.23335626407
1988,189178.0720754141
1989,210327.4185674723
1990,225091.98884827984
1991,218391.07287104937
1992,219135.02906998075
1993,193237.35860334802
1994,235092.91574965164
1995,194506.18265853828
1996,287139.70930505067
1997,348379.6589745312
1998,315000.4204224931
1999,263090.4007499653
2000,306238.9708115397
2001,260664.84626930574
2002,257664.68882646007
2003,261495.17263945902
2004,258907.6215504103
2005,246166.71729742613
2006,217172.91062905916
2007,273948.7140853481
2008,191220.56298263153
2009,183658.06959782462
2010,200431.75483114837
2011,162022.76041190868
2012,180433.49372260936
2013,172348.61360541606
2014,178325.57131964908
2015,197762.58538982418
2016,179133.2279107252
2017,189182.1487065895
2018,120691.33328668303
2019,128382.44301383288
2020,110888.6845531017
2021,108662.14539689248
2022,190895.92367437526
2023,158015.89996101052
2024,251158.60655685226
2025,349698.17410290136
2026,177655.97459134567
2027,149954.83098694024
2028,172019.59563935775
2029,153331.15011244075
2030,265684.77086230053
2031,237827.06583700614
2032,256481.8962468847
2033,255799.4692217444
2034,165692.95569930086
2035,205957.86190091647
2036,197940.45299074668
2037,199127.95911289947
2038,291060.7521462667
2039,218510.03131450742
2040,338061.9727505158
2041,257871.8671901222
2042,207215.01519112868
2043,162778.32760478635
2044,195427.76775423693
2045,209046.198569388
2046,159894.10114351547
2047,136284.1723160353
2048,127856.84839621502
2049,161329.75581648402
2050,184399.7346256083
2051,99212.22342759423
2052,128851.26662840083
2053,140568.62785319603
2054,87423.51143883588
2055,148501.550210469
2056,144387.61632469017
2057,113936.24892578166
2058,207560.17559453222
2059,136440.6737383918
2060,149228.69988619044
2061,173291.1703307519
2062,121430.46982385335
2063,111392.6591084049
2064,128211.12158987392
2065,119531.93308762994
2066,177299.07382497718
2067,130235.36741444244
2068,164328.76454155732
2069,88031.17133354134
2070,110166.92553356751
2071,93441.49806675929
2072,150659.3054976127
2073,131162.24232665912
2074,184664.07805497252
2075,143096.24756705193
2076,113834.69212329379
2077,133571.93664796161
2078,116229.97203174137
2079,129243.16999932722
2080,116291.54917866415
2081,127310.12638903742
2082,145073.3657980843
2083,136896.0793623875
2084,101627.08877211288
2085,120961.13799075037
2086,121828.13024796499
2087,128329.42428846419
2088,111644.58800733119
2089,80331.29312524319
2090,133655.87332167887
2091,109838.99960737955
2092,118764.12369156542
2093,134492.95984232647
2094,129188.60804767722
2095,137339.90843103992
2096,87002.56933133467
2097,101410.57521526967
2098,133804.93012903968
2099,55160.36029070483
2100,100406.4852776203
2101,129235.81914995718
2102,122440.69865592991
2103,100756.8585879806
2104,140159.2629751964
2105,117861.58194207864
2106,85599.3085685303
2107,190881.27896271084
2108,100911.69310307027
2109,108489.69916356872
2110,127669.99578328164
2111,137930.16925824003
2112,134086.79393415988
2113,116121.43567804735
2114,115586.85848542319
2115,148681.64111401624
2116,115323.27388641545
2117,126451.50767020624
2118,114179.43528272785
2119,102709.16874479286
2120,111454.15471113732
2121,89148.79795035611
2122,91716.61546878777
2123,87837.34849576581
2124,153259.81488297446
2125,125443.39464707176
2126,163411.40126376945
2127,142806.16534162796
2128,119545.75216136732
2129,98003.66175703435
2130,125380.91736965938
2131,150984.12648255267
2132,117017.06861517324
2133,122490.6894466585
2134,111454.41379566517
2135,96385.24722633936
2136,83794.20865534566
2137,126373.51147278487
2138,137194.82746116567
2139,152019.26441951894
2140,133614.3344238614
2141,136830.62612569958
2142,125122.6939227463
2143,137945.85223896935
2144,128617.05134590078
2145,129487.57650127039
2146,147293.1681124085
2147,165716.21671071928
2148,140495.10442553664
2149,135103.44772137684
2150,219841.88417669106
2151,124462.81679537393
2152,164482.8397014387
2153,154993.80595928212
2154,110365.07902584336
2155,142119.65831064098
2156,237000.10976931953
2157,221556.20438084804
2158,224835.72821025632
2159,211194.79673675334
2160,194786.69169791669
2161,264777.035135816
2162,399687.35870138666
2163,351997.16407462105
2164,240455.30644165803
2165,177605.00190457868
2166,142434.25861834985
2167,210444.61098188942
2168,194626.0076517844
2169,198469.98648000808
2170,213437.87852868694
2171,146412.53764620912
2172,143630.0043162711
2173,159215.61164921566
2174,247981.1446277427
2175,288722.1466007931
2176,297664.9559317396
2177,249175.32334367884
2178,235129.70878784714
2179,133735.4705074976
2180,199593.2246702055
2181,209363.69268950672
2182,236197.46262865062
2183,203378.2995783378
2184,123133.08316282365
2185,127435.23120492701
2186,147097.722357113
2187,149048.81920736076
2188,157794.52042751326
2189,235344.54900072538
2190,87510.54461796577
2191,88733.18768064877
2192,88326.11396741893
2193,128276.17514500652
2194,105353.24965207983
2195,106007.56697298415
2196,109749.79485813197
2197,125066.1274023939
2198,147419.52649991564
2199,162634.3115363352
2200,133955.5025205229
2201,155249.00816633063
2202,182629.63094505682
2203,154071.07254107622
2204,170874.11573575757
2205,126905.79875645475
2206,135243.52211821222
2207,192935.51753244942
2208,225824.12280576033
2209,202069.25156365216
2210,112841.43949092773
2211,110722.23416798422
2212,116646.04281108071
2213,101429.4117551814
2214,126023.4446199906
2215,98398.59125411515
2216,132226.13598000573
2217,58044.11225958933
2218,79835.79222033675
2219,83277.04246551955
2220,73099.2421535129
2221,235655.08691820802
2222,215901.44427420275
2223,274904.24541253346
2224,219191.25936165144
2225,135565.07377806405
2226,170968.45194746606
2227,196009.82989552774
2228,258832.21587620265
2229,241984.28906166347
2230,150375.9419940873
2231,215868.62185914686
2232,194208.09967390783
2233,192062.40915276296
2234,245241.84998931555
2235,211790.25668305776
2236,269293.88222147344
2237,319777.97214196733
2238,182030.5924840984
2239,135244.79981526954
2240,140951.9799325921
2241,141192.87915687478
2242,113871.45621001345
2243,112805.19390386932
2244,92941.94236038183
2245,88790.06697592347
2246,139472.33236076965
2247,96798.75833069194
2248,108782.69630514033
2249,121070.63297587258
2250,125097.60435512272
2251,119554.40637260274
2252,177741.53344694266
2253,160907.4841604352
2254,173656.03962416088
2255,187188.523992082
2256,186389.25924362818
2257,200693.80319719022
2258,180605.48507832535
2259,179101.63427465432
2260,164408.81699858207
2261,179097.33218474034
2262,217197.80273823126
2263,322454.49691586336
2264,495029.3825007079
2265,188151.11852951482
2266,297622.9009846473
2267,364209.28393610066
2268,392512.7283120106
2269,165314.35922274578
2270,203320.11181389677
2271,221673.79341790383
2272,214126.97875807053
2273,167175.14451588315
2274,182180.4419928832
2275,170284.69996941465
2276,188810.15967116685
2277,177086.3396588898
2278,145594.72286220285
2279,131690.4352105916
2280,108882.83841021563
2281,159497.66049897866
2282,172409.69994527652
2283,104600.9854693419
2284,118804.2766519141
2285,127854.1239670661
2286,114692.53956300164
2287,353944.2481482556
2288,298696.1234085058
2289,330452.4247118364
2290,417461.09183033457
2291,335708.81482625153
2292,431120.7555337444
2293,467762.36559591757
2294,403013.4551469132
2295,468829.7996110132
2296,299293.08889999706
2297,313614.10325784486
2298,358161.62201160553
2299,374447.0338579329
2300,321597.24438114854
2301,289558.22381594364
2302,246218.796145928
2303,258312.51186448496
2304,263123.38082190324
2305,194820.41787000035
2306,194829.47414636592
2307,202014.6397041739
2308,240393.8289361073
2309,299423.2278153926
2310,226897.38778898076
2311,206642.1273013707
2312,184845.0915941153
2313,192409.04220719886
2314,192402.94967758394
2315,187812.93572233844
2316,209149.12018866872
2317,188482.14152559132
2318,179905.4551730607
2319,188715.28869542514
2320,191674.19033078715
2321,233626.7551101224
2322,190290.73822263943
2323,183796.65249470843
2324,188579.7994661256
2325,227802.17680412874
2326,191308.54445508186
2327,220017.19827804383
2328,223081.8342425069
2329,187622.4987509853
2330,186548.15765905325
2331,350492.6340719808
2332,369872.4493251845
2333,308132.2415835607
2334,271930.25465574174
2335,277541.60419432336
2336,306966.2033649288
2337,204755.63895334126
2338,263054.5084512879
2339,247867.56889553202
2340,393102.8102628913
2341,222062.61309904925
2342,232066.12559283245
2343,223038.23857937288
2344,231272.69267747022
2345,249428.11010616214
2346,214139.00340174016
2347,200337.59506007028
2348,223888.36815178196
2349,168589.7400897682
2350,281635.52516823757
2351,263251.5295134852
2352,277981.2369738678
2353,255240.07309271448
2354,142419.50420857916
2355,163974.8062469641
2356,161035.3951699244
2357,202549.29443665335
2358,187279.58346995828
2359,146325.8226379819
2360,114720.21929096465
2361,124214.69469981035
2362,265766.55683238397
2363,130205.4944080228
2364,170651.89236528613
2365,213734.16368521165
2366,184429.9900569895
2367,216975.4962487922
2368,202167.55517219903
2369,224259.5838936344
2370,159878.81268038158
2371,162780.71076057325
2372,194492.28258239856
2373,266183.9797153011
2374,282581.47603362513
2375,238389.3245231943
2376,275207.49643637065
2377,333017.5711370002
2378,145991.84060605502
2379,195421.46606999202
2380,144992.13657561358
2381,166428.21373063634
2382,199302.89374921678
2383,222592.98842174528
2384,235408.42545911876
2385,146799.4540371399
2386,135718.00910633834
2387,132233.9682457552
2388,111329.04080383183
2389,130603.0249335743
2390,137413.4169862672
2391,124234.0607769543
2392,108888.46207363592
2393,157653.8471675514
2394,130954.3149208519
2395,185102.26334063563
2396,153085.82066800038
2397,210508.6677188491
2398,123633.87970192591
2399,76294.02180721163
2400,65639.57594650621
2401,107770.25711749165
2402,122434.3276377018
2403,158104.24616560043
2404,134412.8056570186
2405,154800.27027285853
2406,134600.09765683947
2407,107120.1046869365
2408,130147.84404239985
2409,129396.89789573905
2410,194836.1113041373
2411,110592.93855549053
2412,146832.80599333538
2413,126251.4468784266
2414,145179.65097250353
2415,147885.41263362498
2416,125321.11546233672
2417,121964.72520362065
2418,125703.2577111061
2419,118623.66600380796
2420,119091.13658672196
2421,133980.88324517975
2422,113426.17146217024
2423,124182.25930505276
2424,166886.26412679593
2425,205235.03842270712
2426,127951.97307073588
2427,138217.37404512084
2428,180113.8498249259
2429,109680.51831828759
2430,122973.92689040718
2431,121863.38822494553
2432,131927.1568314743
2433,127349.82304832652
2434,126969.69051072004
2435,146832.84100100852
2436,96595.86208364417
2437,105439.65389915717
2438,114158.97430424405
2439,106782.65816401572
2440,117138.51684490735
2441,95345.06218388888
2442,102241.95797652616
2443,116349.01698063829
2444,128063.67995148765
2445,87771.99695605181
2446,116555.88099857137
2447,171713.84013980103
2448,129940.66502520614
2449,100682.87603753715
2450,141357.30288693102
2451,122133.92212088338
2452,175203.501118451
2453,83938.98498617037
2454,107856.21677179857
2455,121165.03464976617
2456,114338.95986919501
2457,110160.43313709891
2458,117306.01421681212
2459,93504.32139158445
2460,128019.44562258989
2461,104352.2846406079
2462,125240.90140616518
2463,112982.80978882543
2464,150831.03343744876
2465,139431.39586535675
2466,122376.7335028647
2467,146971.55438724338
2468,92073.93498317772
2469,100907.61815454012
2470,158813.27671054893
2471,190109.33942467874
2472,158075.07057989258
2473,100790.0118221404
2474,100151.11457657891
2475,212520.6112723886
2476,116504.38877596841
2477,120621.54518514682
2478,167238.52989798036
2479,118879.00240644318
2480,140876.16305903037
2481,125202.42555473887
2482,122583.97715386724
2483,111814.09446042601
2484,121629.33960412521
2485,116562.98827439093
2486,155003.834513442
2487,184963.1225276938
2488,165432.9711189735
2489,168341.31767991403
2490,154928.41685229805
2491,95027.84835204437
2492,183002.32797070168
2493,150095.05279525302
2494,155372.68499093867
2495,111062.18351467552
2496,235876.5721137088
2497,152280.90299356915
2498,102606.84554752489
2499,105531.3245515534
2500,115886.63380931535
2501,130558.2403308845
2502,150912.17410154938
2503,107196.94204665512
2504,199323.8946263736
2505,210897.36332502993
2506,269875.9840069435
2507,298946.82420462463
2508,272232.6427379005
2509,234855.69309681663
2510,239389.77452688475
2511,191290.24727460401
2512,209350.63299261392
2513,209090.8890509597
2514,255059.73236984154
2515,149062.75219455932
2516,167854.38208116725
2517,134066.73302566962
2518,149602.67048232837
2519,223996.4202651927
2520,210869.38490300404
2521,201764.41101752504
2522,221546.51155119613
2523,129755.36874192159
2524,139267.17388635277
2525,135132.10461088945
2526,138170.56727868362
2527,128717.4177006538
2528,123520.82228953198
2529,138029.3514672183
2530,117483.6715703806
2531,230054.2122112304
2532,224883.233972104
2533,204452.79159474155
2534,250689.4519534485
2535,292238.0501584776
2536,246709.4408616774
2537,241610.70189843894
2538,190512.19039650477
2539,186974.75362924015
2540,194268.61530930264
2541,199840.88273882435
2542,169805.13386261926
2543,124808.99118082054
2544,118141.44935919065
2545,138656.00530511208
2546,141104.25545678273
2547,139009.41699307784
2548,144616.89340825204
2549,146814.89738089792
2550,947857.0856349691
2551,130748.04830352314
2552,113467.15901063182
2553,85077.02313581099
2554,112390.73465177279
2555,122666.41571450145
2556,97413.00660451356
2557,103192.21128441463
2558,149264.27412560603
2559,131516.93741975818
2560,140721.04071370087
2561,140524.71229681253
2562,133385.45119608816
2563,148872.5361202556
2564,184698.91522728774
2565,124200.40809099271
2566,150584.80456310546
2567,122438.33776457942
2568,215642.50069425447
2569,197561.20179470416
2570,112860.62394450263
2571,188124.0426316109
2572,142222.04911134252
2573,237880.47839858299
2574,250262.70987978857
2575,120786.180749235
2576,119352.59404978427
2577,145545.82389336723
2578,84526.75750193953
2579,69452.13950700144
2580,115837.51546968549
2581,98627.94260845712
2582,103131.82873896773
2583,224179.79427987227
2584,168114.0235192747
2585,191701.01733790612
2586,217665.87374065773
2587,194429.66703055365
2588,131055.47013014897
2589,145133.74987791703
2590,211820.65038058793
2591,221810.5053303531
2592,226610.0070310194
2593,255383.6489707021
2594,182332.20125281773
2595,210390.12917450772
2596,306655.73889856896
2597,198488.57777618238
2598,250734.82821917065
2599,364836.36490725266
2600,145697.2388766046
2601,136525.9594570606
2602,85577.70383256965
2603,84755.54585221631
2604,81931.61191602041
2605,88134.24466629673
2606,143718.09099090938
2607,170890.02623097188
2608,204876.26144156742
2609,148516.817416575
2610,102363.18955525215
2611,148696.64764987482
2612,149826.2554084891
2613,117467.86257604511
2614,117420.74055619471
2615,140867.6803728165
2616,145047.6820204452
2617,182641.52722413544
2618,232705.7947338033
2619,209943.58649912744
2620,170207.0758166582
2621,185722.23562423405
2622,186931.36591198822
2623,262493.90245593735
2624,288696.4028138218
2625,310920.8407033086
2626,166250.52182688582
2627,175358.06165433023
2628,387913.45717337605
2629,462406.9373713913
2630,335384.1127770723
2631,456504.87852245104
2632,386000.1058568717
2633,294781.0745854297
2634,400277.2038716422
2635,161351.47381847183
2636,192442.11152234208
2637,178485.254632459
2638,242572.24320288585
2639,186547.73791211616
2640,144862.37147843986
2641,107275.73036521646
2642,169135.21604467407
2643,111470.1759038773
2644,122620.42959248822
2645,99395.18885343714
2646,96222.10943068693
2647,101677.7007359177
2648,136908.24210432463
2649,137024.80108012917
2650,123149.40869119807
2651,141614.07174515567
2652,398420.2369626042
2653,286053.2306632104
2654,268844.21947500634
2655,368538.4692308003
2656,337392.7873730262
2657,338685.85972751596
2658,306570.73007165326
2659,301140.6357620789
2660,339067.8461623268
2661,339045.5148272703
2662,360293.4861824899
2663,288821.97710557224
2664,289262.90018230333
2665,326554.24322577467
2666,293851.7372647744
2667,187839.34266047933
2668,194211.15279004566
2669,190046.64985334434
2670,285990.15224459255
2671,192349.40535878015
2672,190771.77862632534
2673,198907.9976935926
2674,184475.9350413366
2675,169090.339038841
2676,208576.4110792303
2677,195390.81669050094
2678,243572.70605864996
2679,268718.5056906849
2680,287572.9733599021
2681,392814.97516458604
2682,314075.98838990636
2683,430062.9873994944
2684,304529.4500319117
2685,319109.36180801725
2686,257880.49779227067
2687,287406.773901858
2688,232554.08181674813
2689,208477.1331322376
2690,378638.7114228749
2691,189555.53369858698
2692,147171.3171704888
2693,202241.76969672664
2694,157735.95752555417
2695,196673.1534967179
2696,188569.98594520587
2697,175654.83867169093
2698,178649.93419477716
2699,173692.7264028917
2700,161687.74511708098
2701,156869.18058384943
2702,121404.2138517975
2703,125750.39998067547
2704,145048.36285639362
2705,116213.90400324354
2706,112207.28477101104
2707,117129.02520090523
2708,121714.17585850002
2709,105182.14560940836
2710,118690.9610966391
2711,307795.14163504355
2712,365397.4171197644
2713,184088.83985162072
2714,158706.19546980623
2715,168526.57303884294
2716,156521.437222391
2717,190145.31293954846
2718,237008.33495450258
2719,146400.0773008123
2720,168602.1343996469
2721,127371.45441667725
2722,156068.90516904634
2723,156477.4319429823
2724,113746.71352016181
2725,120775.76364149446
2726,127049.15648856664
2727,178570.22833099778
2728,160503.9890444418
2729,140624.48193685635
2730,131196.43827678345
2731,112029.09556528213
2732,118389.68251317044
2733,158439.26379713646
2734,151688.2422028197
